Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,
0,,,,,0,0.037109375,-1.05078125,,,15.999179269535652,-0.3099639930042199,0,0,4.959169491175609,,0,,,0.05859375,,
0.005895000000018627,,,,,0,0.041015625,-1.05078125,,,15.999452932107696,-0.31120377457281756,0,0,4.979090143572048,,0,,,0.05859375,,
0,,,,,0,0.0390625,-1.046875,,,15.99943086343825,-0.31088885453319715,0,0,4.974044734317399,,0,,,0.05859375,,
0.012690000000176952,,,,,0,0.0390625,-1.05078125,,,15.99947389728308,-0.31175244592640144,0,0,4.987875121013615,,0,,,0.05859375,,
0.02028000000002794,,,,,0,0.0390625,-1.05078125,,,15.9992355733297,-0.3106059571250526,0,0,4.9694578785232615,,0,,,0.05859375,,
0.027760000000009312,,,,,0,0.0390625,-1.05078125,,,15.999088907269796,-0.3109867079427011,0,0,4.975503989354421,,0,,,0.05859375,,
0.03426000000000931,,,,,0,0.0390625,-1.0546875,,,15.999017612052032,-0.3107835983537685,0,0,4.972232263598848,,0,,,0.05859375,,
0.04140500000002794,,,,,0,0.03515625,-1.05078125,,,15.999230537592865,-0.3108569260733383,0,0,4.9734716244548025,,0,,,0.05859375,,
0.04833999999985099,,,,,0,0.0390625,-1.0546875,-0.00009330360179406182,,15.999177899071947,-0.3112057486515873,0,0,4.979036135890615,0,0,0,0,0.05859375,,
0.05587999999988824,,,,,0,0.0390625,-1.0546875,,,15.999280447360396,-0.3121966015710453,0,0,4.994920983247989,,0,,,0.05859375,,
0.06234499999997206,,,,,0,0.0390625,-1.05078125,,,15.999307674852815,-0.3119617316501706,0,0,4.991171727450949,,0,,,0.05859375,,
0.06903999999980442,,,,,0,0.04296875,-1.05078125,,,15.999165482873702,-0.3119848730272531,0,0,4.991497611716362,,0,,,0.05859375,,
0.07535999999986961,,,,,0,0.0390625,-1.05078125,,,15.999044088217003,-0.3125040192849154,0,0,4.999765582284378,,0,,,0.05859375,,
0.0824299999999348,,,,,0,0.03515625,-1.05078125,,,15.999084639074185,-0.31277983320601915,0,0,5.004191024858607,,0,,,0.05859375,,
0.09109499999997206,,,,,0,0.03515625,-1.05078125,,,15.999062168350054,-0.3126477162875525,0,0,5.002070249677223,,0,,,0.05859375,,
0.09814500000001862,,,,,0,0.04296875,-1.048828125,,,15.999016796828998,-0.3126414100263561,0,0,5.0019551703959735,,0,,,0.05859375,,
0.10628000000002794,,,,,0,0.0390625,-1.05078125,,,15.99886332178312,-0.3125237715876299,0,0,5.000025106438657,,0,,,0.05859375,,
0.11533999999985099,,,,,0,0.0390625,-1.05078125,,,15.99881577461331,-0.31108875857289736,0,0,4.9770517379609425,,0,,,0.05859375,,
0.12321499999985099,,,,,0,0.0390625,-1.05078125,,-4.225718245000827,15.998808575342071,-0.3110518358037125,0,0,4.976458778032329,,0,,,0.05859375,,
0.13040500000002794,,,,,0,0.0390625,-1.05078125,,,15.998971267946574,-0.31138729580679314,0,0,4.981876398816464,,0,,,0.05859375,,
0.1370800000000745,,,,,0,0.0390625,-1.05078125,,,15.999101969938517,-0.3117161772293944,0,0,4.987178905172508,,0,,,0.05859375,,
0.14720999999996276,,,,,0,0.0390625,-1.05078125,,,15.99895365394219,-0.31175363459819716,0,0,4.987731951384585,,0,,,0.05859375,,
0.15419499999983236,,,,,0,0.037109375,-1.048828125,,,15.998843302846177,-0.31161194388507496,0,0,4.98543066151261,,0,,,0.05859375,,
0.16218500000005587,,,,,0,0.0390625,-1.05078125,,,15.998715954122181,-0.3113599300509014,0,0,4.981359080379723,,0,,,0.05859375,,
0.16928999999980443,,,,,0,0.04296875,-1.046875,,,15.998778313871787,-0.311099119387592,0,0,4.977205844722817,,0,,,0.05859375,,
0.17880000000004656,,,,,0,0.03515625,-1.046875,,,15.998916319279417,-0.31105759162070096,0,0,4.9765843788161845,,0,,,0.05859375,,
0.18628999999980442,,,,,0,0.0390625,-1.05078125,,,15.998969886617544,-0.31230963895434755,0,0,4.996632508931004,,0,,,0.05859375,,
0.19486499999999068,,,,,0,0.0390625,-1.0546875,-0.00013590985383920447,,15.998823096712046,-0.3123190486765151,0,0,4.9967372095089635,0,0,0,0,0.05859375,,
0.2021799999999348,,,,,0,0.037109375,-1.048828125,,,15.998815597109934,-0.31264201565775396,0,0,5.0019019564171625,,0,,,0.05859375,,
0.20821999999997207,,,,,0,0.0390625,-1.046875,,,15.99900305029511,-0.31216623382661013,0,0,4.994348527191072,,0,,,0.05859375,,
0.21614999999990686,,,,,0,0.0390625,-1.05078125,,,15.998763386806234,-0.31187032556627536,0,0,4.989539546101066,,0,,,0.05859375,,
0.22200499999988824,,,,,0,0.0390625,-1.052734375,,,15.9988614049503,-0.3118115706967492,0,0,4.988630104037153,,0,,,0.05859375,,
0.2286699999999255,,,,,0,0.0390625,-1.05078125,,,15.998982663666395,-0.3105808454835623,0,0,4.968977562558364,,0,,,0.05859375,,
0.23507499999995343,,,,,0,0.0390625,-1.048828125,,,15.998859378251453,-0.3103910522241879,0,0,4.965902796802285,,0,,,0.05859375,,
0.24451499999989756,,,,,0,0.0390625,-1.05078125,,,15.998812685719688,-0.31015186775144116,0,0,4.962061636281412,,0,,,0.05859375,,
0.2511149999999907,,,,,0,0.0390625,-1.05078125,,,15.998923169815715,-0.30996942147743095,0,0,4.959176959209643,,0,,,0.05859375,,
0.257660000000149,,,,,0,0.0390625,-1.05078125,,,15.99904176411639,-0.30981606204876305,0,0,4.9567601159122345,,0,,,0.05859375,,
0.26561999999987895,,,,,0,0.03515625,-1.05078125,,,15.998889152922285,-0.3089707192180551,0,0,4.943188288268338,,0,,,0.05859375,,
0.2721099999998696,,,,,0,0.041015625,-1.05078125,,-3.8770526433904093,15.99885288496144,-0.30858350273662044,0,0,4.936982063009286,,0,,,0.05859375,,
0.27929000000003723,,,,,0,0.0390625,-1.05078125,,,15.998789117515589,-0.3092032816773274,0,0,4.946878097999333,,0,,,0.05859375,,
0.2861699999999255,,,,,0,0.037109375,-1.05078125,,,15.998842812375575,-0.3090607752397268,0,0,4.944614762531326,,0,,,0.05859375,,
0.294339999999851,,,,,0,0.03515625,-1.05078125,,,15.998897904529533,-0.3104643219676835,0,0,4.967086990159953,,0,,,0.05859375,,
0.30228999999980444,,,,,0,0.037109375,-1.05078125,,,15.99888773172975,-0.31026656792217777,0,0,4.963919987096025,,0,,,0.05859375,,
0.3112399999999907,,,,,0,0.0390625,-1.05078125,,,15.998952359446182,-0.3100180567378109,0,0,4.95996412031632,,0,,,0.05859375,,
0.3183149999999441,,,,,0,0.037109375,-1.05078125,,,15.999188820602937,-0.30922013307922774,0,0,4.947271296266533,,0,,,0.05859375,,
0.3272600000000093,,,,,0,0.0390625,-1.046875,,,15.99916110642374,-0.30950998607674507,0,0,4.951900131288813,,0,,,0.05859375,,
0.33401499999989753,,,,,0,0.0390625,-1.05078125,,,15.999196693236465,-0.30899204134560554,0,0,4.943624446132997,,0,,,0.05859375,,
0.3411599999999162,,,,,0,0.03515625,-1.05078125,,,15.999231953067119,-0.30886025381986076,0,0,4.9415268419471365,,0,,,0.05859375,,
0.34874500000011177,,,,,0,0.0390625,-1.05078125,-0.00017595394235215932,,15.999266241448836,-0.3096040438775232,0,0,4.953437527425701,0,0,0,0,0.05859375,,
