Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,
6.2861749999999885,1050,,,,-0.0625,0.05859375,-1.0625,0.00006713429474088742,,15.997058412181087,-0.16295332869757426,0,0,2.60677391763444,0,0,0,0,0.099609375,,
6.292545000000013,1050,,,,-0.0625,0.0703125,-1.013671875,,,15.997016042152286,-0.16242421559813627,0,0,2.5983027825573877,,0,,,0.099609375,,
6.299414999999979,1050,,,,-0.0625,0.05859375,-1.03515625,,,15.996972800094033,-0.1621615558362654,0,0,2.5940939979336677,,0,,,0.099609375,,
6.30638499999998,1050,,,,0,0.060546875,-1.033203125,,,15.997103219179229,-0.161906694102577,0,0,2.5900380974350012,,0,,,0.099609375,,
6.312345000000001,1050,,,,0,-0.05078125,-1.02734375,,,15.997135775075812,-0.1619376820236027,0,0,2.590539086432626,,0,,,0.099609375,,
6.3184400000000025,1050,,,,0,0.0390625,-0.95703125,,,15.99716801212171,-0.1622111754207337,0,0,2.594919426649225,,0,,,0.099609375,,
6.329290000000008,1050,,,,0.03125,0.01953125,-1.00390625,,,15.997090984479053,-0.16181795236796517,0,0,2.5886165069524365,,0,,,0.099609375,,
6.340334999999992,1050,,,,0.0625,0.05078125,-0.984375,,,15.997348917147603,-0.1631690820982716,0,0,2.6102727388167537,,0,,,0.099609375,,
6.347464999999996,1050,,,,0.01953125,-0.01171875,-1.0078125,,,15.997227500203168,-0.16226633569925233,0,0,2.5958114878052787,,0,,,0.099609375,,
6.355070000000007,1050,,,,0,0.01171875,-1.0390625,,0.7549742306715909,15.997293005815804,-0.16238751336909157,0,0,2.5977606318511888,,0,,,0.099609375,,
6.3624850000000155,1050,,,,-0.0625,0.0625,-0.994140625,,,15.997325634832427,-0.16090269289629627,0,0,2.57401277378349,,0,,,0.099609375,,
6.373350000000006,1050,,,,0.0625,0.015625,-1.05078125,,,15.997474297540817,-0.15811075043387635,0,0,2.5293726662308273,,0,,,0.099609375,,
6.382445000000007,1050,,,,-0.01953125,0.00390625,-1.01171875,,,15.997508042779687,-0.1565319272454613,0,0,2.504120765061072,,0,,,0.099609375,,
6.390920000000013,1050,,,,0,-0.03515625,-1.0234375,,,15.9974279836825,-0.15789886099228118,0,0,2.525975657429512,,0,,,0.099609375,,
6.397425000000018,1050,,,,0.0625,-0.001953125,-1.0078125,,,15.997424047741337,-0.15891528746298658,0,0,2.542235241214109,,0,,,0.099609375,,
6.403949999999982,1050,,,,0,0.01171875,-0.95703125,,,15.997368496757128,-0.15957334939076104,0,0,2.5527536724657787,,0,,,0.099609375,,
6.410375,1050,,,,-0.0625,0.11328125,-1.0546875,,,15.997393865790709,-0.15891691437919933,0,0,2.5422564712601905,,0,,,0.099609375,,
6.416535000000003,1050,,,,-0.03125,0.017578125,-1.033203125,,,15.997492795501634,-0.15881575800730008,0,0,2.540653944533914,,0,,,0.099609375,,
6.423524999999994,1050,,,,0.0625,-0.02734375,-1.015625,,,15.99742894738403,-0.15833461961221898,0,0,2.5329468271575513,,0,,,0.099609375,,
6.4303349999999915,1050,,,,0.0625,-0.02734375,-1.04296875,0.000034658123216470575,,15.99719703790393,-0.1593581073233607,0,0,2.5492830424392423,0,0,0,0,0.099609375,,
6.437839999999997,1050,,,,0.03125,0.013671875,-0.998046875,,,15.996970508237279,-0.15865499717101295,0,0,2.537999310729163,,0,,,0.099609375,,
6.450369999999995,1050,,,,-0.0625,0.0390625,-1.01171875,,,15.996997967832657,-0.1584730773181296,0,0,2.5350934958143068,,0,,,0.099609375,,
6.461195000000007,1050,,,,-0.0625,0.0546875,-1.0390625,,,15.997020436843336,-0.1583242200949682,0,0,2.5327157845064883,,0,,,0.099609375,,
6.467434999999997,1050,,,,0,0.0078125,-1.041015625,,,15.997213253572461,-0.15824391598426368,0,0,2.5314616700806702,,0,,,0.099609375,,
6.473515000000014,1050,,,,0.0625,-0.0390625,-1.03515625,,,15.997242910234778,-0.15841413576971736,0,0,2.5341894103230804,,0,,,0.099609375,,
6.480325000000011,1050,,,,0.0625,-0.02734375,-1.02734375,,,15.997190159513945,-0.15721676609466353,0,0,2.5150265034801573,,0,,,0.099609375,,
6.488005000000005,1050,,,,0.0625,-0.04296875,-1.025390625,,,15.997049098601533,-0.15659818516346605,0,0,2.5051088568118605,,0,,,0.099609375,,
6.495559999999998,1050,,,,-0.03125,0.04296875,-1.017578125,,,15.996997787273793,-0.15467007927498297,0,0,2.474256915919365,,0,,,0.099609375,,
6.50323000000001,1050,,,,0,0.05078125,-1.03515625,,,15.996951402038675,-0.15292707926094848,0,0,2.4463670549931096,,0,,,0.09765625,,
6.50949000000002,1050,,,,0,-0.01953125,-0.94140625,,1.0121999788100329,15.99701733153203,-0.153388174049355,0,0,2.4537532787195837,,0,,,0.099609375,,
6.515609999999986,1050,,,,0,0.046875,-1.037109375,,,15.997131365503135,-0.15449321828869336,0,0,2.471448308043579,,0,,,0.09765625,,
6.523899999999994,1050,,,,0,-0.03125,-1.01953125,,,15.997194967722852,-0.1551049850733116,0,0,2.4812446866835085,,0,,,0.09765625,,
6.530735000000015,1050,,,,0,0.01171875,-0.994140625,,,15.997339559882578,-0.15516400763163182,0,0,2.482211317555426,,0,,,0.09765625,,
6.537915000000008,1050,,,,0,0.0078125,-0.94921875,,,15.997226430223646,-0.15649607503961682,0,0,2.5035031478500214,,0,,,0.09765625,,
6.5455299999999985,1050,,,,0,0.046875,-1.0546875,,,15.997167065810043,-0.15711457409772525,0,0,2.513388090314902,,0,,,0.09765625,,
6.553450000000011,1050,,,,0,-0.02734375,-1.02734375,,,15.997298038393415,-0.15747569004174883,0,0,2.519185547399518,,0,,,0.09765625,,
6.561070000000007,1050,,,,0,-0.005859375,-0.98046875,,,15.997428290555359,-0.1586727236850469,0,0,2.5383555188186424,,0,,,0.09765625,,
6.567629999999975,1050,,,,0.125,-0.04296875,-0.9453125,,,15.997451344252548,-0.15883751484550113,0,0,2.540995415382896,,0,,,0.09765625,,
6.574605000000011,1050,,,,-0.125,0.09375,-1.05078125,,,15.997388088309654,-0.15844090832726193,0,0,2.534640699575502,,0,,,0.099609375,,
6.581260000000009,1050,,,,0.0625,-0.013671875,-1.005859375,,,15.997330468832724,-0.15834994483250514,0,0,2.5331763972070154,,0,,,0.099609375,,
6.587880000000005,1050,,,,-0.0625,0.05859375,-1.0546875,0.00003288693264187409,,15.997355626884,-0.15827105517563922,0,0,2.53191835508688,0,0,0,0,0.099609375,,
6.599225000000006,1050,,,,0.0625,0.00390625,-0.99609375,,,15.997401494685707,-0.15905386657999407,0,0,2.544448562962338,,0,,,0.099609375,,
6.606630000000004,1050,,,,0,0.029296875,-1.0234375,,,15.99729208944723,-0.15862938655224362,0,0,2.5376406306460737,,0,,,0.099609375,,
6.613685000000027,1050,,,,0.0625,-0.0546875,-1.01953125,,,15.997235734339858,-0.15871486778862018,0,0,2.5389991545591406,,0,,,0.099609375,,
6.619454999999987,1050,,,,0,0,-1.04296875,,,15.997192762211933,-0.15976138358346145,0,0,2.5557336491423137,,0,,,0.099609375,,
6.626595000000001,1050,,,,0,0.0390625,-1.048828125,,,15.9970504367518,-0.16076518912792792,0,0,2.571768838953405,,0,,,0.099609375,,
6.632665000000008,1050,,,,0,0.02734375,-1.01953125,,,15.997011207577863,-0.16156998089377989,0,0,2.584636795165938,,0,,,0.09765625,,
6.639625,1050,,,,0,-0.015625,-1.0078125,,,15.996968688148026,-0.16216771014812537,0,0,2.5941917814682265,,0,,,0.09765625,,
6.6455,1050,,,,0.03125,-0.013671875,-1.0390625,,,15.997080642253934,-0.16243004703603012,0,0,2.5984065611604734,,0,,,0.09765625,,
6.65325,1050,,,,0,0.00390625,-0.94140625,,,15.99703046881805,-0.16335186065663357,0,0,2.6131446920622876,,0,,,0.09765625,,
6.660614999999991,1050,,,,0,-0.01953125,-1.0390625,,1.2566119632301984,15.996795366345888,-0.16383138954848825,0,0,2.620777213191265,,0,,,0.09765625,,
6.666415000000008,1050,,,,0,0.033203125,-1,,,15.99676686833044,-0.164727173435804,0,0,2.6351021903315917,,0,,,0.09765625,,
6.673720000000001,1050,,,,0,0.01953125,-0.9609375,,,15.996738347991373,-0.16562287420759184,0,0,2.6494257831411354,,0,,,0.09765625,,
6.680729999999981,1050,,,,0.03125,0,-1.001953125,,,15.996701182619534,-0.16547881897654107,0,0,2.647115219220518,,0,,,0.09765625,,
6.688904999999999,1050,,,,-0.0625,0.05078125,-1.0546875,,,15.996667579797858,-0.1656604851899057,0,0,2.650015712690948,,0,,,0.09765625,,
6.695475000000005,1050,,,,0.03125,0.005859375,-0.994140625,,,15.996810547659992,-0.16581537717368114,0,0,2.6525171745361624,,0,,,0.09765625,,
6.702994999999995,1050,,,,0.0625,-0.10546875,-1.00390625,,,15.996950543430586,-0.1648246708783351,0,0,2.63669210837795,,0,,,0.09765625,,
6.709660000000003,1050,,,,0,0.0859375,-0.97265625,,,15.996909861228586,-0.16501515380453982,0,0,2.639732541147995,,0,,,0.09765625,,
6.716645000000018,1050,,,,0,-0.0078125,-1.021484375,,,15.997043734593714,-0.1646354230796489,0,0,2.633680063268483,,0,,,0.09765625,,
6.723950000000012,1050,,,,0,0.00390625,-0.94140625,,,15.997056698031335,-0.16542525048291948,0,0,2.646317111261298,,0,,,0.09765625,,
6.73061500000002,1050,,,,-0.0625,-0.0390625,-1.07421875,0.00013231037882808618,,15.997261226594173,-0.1645070404351788,0,0,2.6316620994554456,0,0,0,0,0.099609375,,
6.738039999999979,1050,,,,0.0625,0.03515625,-0.974609375,,,15.997379054975006,-0.1641518034145177,0,0,2.62599862177978,,0,,,0.09765625,,
6.744945000000007,1050,,,,-0.125,0.0078125,-1.0234375,,,15.997319861606869,-0.16381256189127646,0,0,2.6205619499240216,,0,,,0.099609375,,
6.751755000000005,1050,,,,0.09375,-0.01171875,-1.017578125,,,15.997263011270588,-0.1634867484550241,0,0,2.615340513892456,,0,,,0.09765625,,
6.759434999999998,1050,,,,-0.0625,0.08203125,-1,,,15.99739225146317,-0.16232524157070877,0,0,2.5967805617201436,,0,,,0.099609375,,
6.765795000000013,1050,,,,0,0.00390625,-1.03125,,,15.997493841000846,-0.16208856960110674,0,0,2.593010893890342,,0,,,0.099609375,,
6.772644999999989,1050,,,,0.03125,-0.005859375,-0.99609375,,,15.99759811954967,-0.16184563307337216,0,0,2.5891413953119042,,0,,,0.099609375,,
6.778575000000012,1050,,,,0,0.015625,-1.05078125,,,15.997613392712108,-0.1613857180820101,0,0,2.581786324981225,,0,,,0.099609375,,
