Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,
0,,,,,0,0.037109375,-1.046875,,,16.000809922089132,0.058769250447384194,0,0,0.9403556056722462,,0,,,0.05859375,,
0,,,,,0,0.03515625,-1.05078125,,,16.000639533464778,0.059079744035707475,0,0,0.9453136880447209,,0,,,0.05859375,,
0.0069450000002980235,,,,,0,0.03515625,-1.046875,0.0005418478722591028,,16.000670629758865,0.0583789273660068,0,0,0.934101988502091,0,0,0,0,0.05859375,,
0.01721499999985099,,,,,0,0.0390625,-1.046875,,,16.000630336259277,0.05878300073668372,0,0,0.940565064843733,,0,,,0.05859375,,
0.02397499999962747,,,,,0,0.037109375,-1.046875,,,16.00069049089624,0.05848892995175731,0,0,0.9358632653017794,,0,,,0.05859375,,
0.030505000000819564,,,,,0,0.0390625,-1.05078125,,,16.000586089635807,0.05925092506704517,0,0,0.9480495274258165,,0,,,0.05859375,,
0.03920500000007451,,,,,0,0.037109375,-1.048828125,,,16.000773217058548,0.05992829621143944,0,0,0.9588990769639515,,0,,,0.05859375,,
0.045125,,,,,0,0.04296875,-1.046875,,,16.000793544204637,0.0594860060796254,0,0,0.9518233020493878,,0,,,0.05859375,,
0.05144500000029802,,,,,0,0.0390625,-1.046875,,,16.000618837195724,0.06016480572756528,0,0,0.9626741238607022,,0,,,0.05859375,,
0.05906499999947846,,,,,0,0.0390625,-1.046875,,,16.000686778079757,0.059126738117111735,0,0,0.9460684168214542,,0,,,0.05859375,,
0.06811999999918043,,,,,0,0.03515625,-1.05078125,,,16.000649824203812,0.059098059509455465,0,0,0.945607355500755,,0,,,0.05859375,,
0.07512499999813735,,,,,0,0.0390625,-1.046875,,-9.235366629375594,16.000680313697988,0.058591471878855085,0,0,0.9375034106425858,,0,,,0.05859375,,
0.08126500000059604,,,,,0,0.0390625,-1.05078125,,,16.00065520854811,0.05907205492198762,0,0,0.9451915832671413,,0,,,0.05859375,,
0.08949499999918044,,,,,0,0.03515625,-1.046875,,,16.000621414732958,0.05971896340910969,0,0,0.9555405247894544,,0,,,0.05859375,,
0.09894499999843538,,,,,0,0.037109375,-1.048828125,,,16.000738172667205,0.059283430753758276,0,0,0.948578653468333,,0,,,0.05859375,,
0.10725999999977648,,,,,0,0.041015625,-1.046875,,,16.00064948247896,0.059580527707562676,0,0,0.953327139829836,,0,,,0.05859375,,
0.11757499999925494,,,,,0,0.0390625,-1.044921875,,,16.000852075488396,0.05834047948764625,0,0,0.9334973822948927,,0,,,0.05859375,,
0.12543999999947847,,,,,0,0.037109375,-1.046875,,,16.000816160107618,0.057390695280357396,0,0,0.9182979644817546,,0,,,0.05859375,,
0.13356000000052154,,,,,0,0.0390625,-1.046875,,,16.000883731881654,0.05560256217568322,0,0,0.8896901325678278,,0,,,0.05859375,,
0.14098499999940395,,,,,0,0.0390625,-1.046875,,,16.000716835240922,0.055437226994477,0,0,0.8870353712696006,,0,,,0.05859375,,
0.14949000000022353,,,,,0,0.0390625,-1.046875,,,16.00058230351553,0.055916226909516246,0,0,0.8946921907677644,,0,,,0.05859375,,
0.1572599999997765,,,,,0,0.0390625,-1.046875,0.000517194740428092,,16.000553259105835,0.0548597346342118,0,0,0.877786105795119,0,0,0,0,0.05859375,,
0.16726999999955297,,,,,0,0.037109375,-1.048828125,,,16.0005196260406,0.05469087328211672,0,0,0.875082391315808,,0,,,0.05859375,,
0.175160000000149,,,,,0,0.037109375,-1.046875,,,16.000252430238575,0.05598225824318555,0,0,0.8957302635057731,,0,,,0.05859375,,
0.183214999999851,,,,,0,0.04296875,-1.046875,,,16.000240170951937,0.05600370597137517,0,0,0.8960727460053778,,0,,,0.05859375,,
0.19094999999925494,,,,,0,0.0390625,-1.05078125,,,16.000228542912595,0.05549869230087375,0,0,0.8879917606467637,,0,,,0.05859375,,
0.2013600000012666,,,,,0,0.03515625,-1.046875,,,16.00045846719367,0.05502607796506797,0,0,0.8804424750926308,,0,,,0.05859375,,
0.2083099999986589,,,,,0,0.0390625,-1.046875,,,16.00049780865661,0.05469853483545079,0,0,0.8752037867713577,,0,,,0.05859375,,
0.21950500000081957,,,,,0,0.03515625,-1.048828125,,,16.000464300537796,0.054960726855690485,0,0,0.8793971479860846,,0,,,0.05859375,,
0.22814499999955296,,,,,0,0.037109375,-1.046875,,-9.231934175131169,16.00052424298363,0.05453334271133819,0,0,0.8725620721037013,,0,,,0.05859375,,
0.23992999999970197,,,,,0,0.037109375,-1.044921875,,,16.00063070049738,0.05623425525820863,0,0,0.8997835511040991,,0,,,0.05859375,,
0.252054999999702,,,,,0,0.0390625,-1.048828125,,,16.00058669891336,0.05685307571620164,0,0,0.9096825670969702,,0,,,0.05859375,,
0.2648600000012666,,,,,0,0.037109375,-1.046875,,,16.000539909582848,0.05508877552530018,0,0,0.8814501513626163,,0,,,0.05859375,,
0.27625500000081954,,,,,0,0.0390625,-1.046875,,,16.000567031908954,0.055487764755549535,0,0,0.8878356994219655,,0,,,0.05859375,,
0.28377499999850986,,,,,0,0.03515625,-1.048828125,,,16.000387671156588,0.055298821819734195,0,0,0.88480258687396,,0,,,0.05859375,,
0.2910800000000745,,,,,0,0.03515625,-1.046875,,,16.000431924516857,0.05514833386337354,0,0,0.882397161731436,,0,,,0.05859375,,
0.29984999999962747,,,,,0,0.03515625,-1.048828125,,,16.000205465014762,0.05499180171419329,0,0,0.8798801263184436,,0,,,0.05859375,,
0.30700999999977646,,,,,0,0.0390625,-1.046875,0.0005764807789101974,,16.00019594747125,0.05566170945910464,0,0,0.8905982581168883,0,0,0,0,0.05859375,,
0.3254799999985844,,,,,0,0.03515625,-1.048828125,,,16.000174959844838,0.056673076777500705,0,0,0.9067791439527307,,0,,,0.05859375,,
