Timestamp,Amps,Batt. Volts,Motor Volts,RPM,Duty,Comm. Period,Bad Detects,ADC Window,Idle Time,State,Phase A Avg.,Phase B Avg.,Phase C Avg.,Composite Avg.,FET Step
2019-11-05 17:14:23:700,0.15174,15.7175,1.57175,2546.09,10,0,0,0,91.9495,4,0,0,0,0,3
2019-11-05 17:14:23:716,0.150995,15.717,1.5717,2553.64,10,0,0,0,91.9785,4,0,0,0,0,3
2019-11-05 17:14:23:733,0.464052,15.7002,2.35503,2618.72,15,0,0,0,91.9442,4,0,0,0,0,4
2019-11-05 17:14:23:734,0.720974,15.6822,2.35233,2868.63,15,0,0,0,91.3979,4,0,0,0,0,6
2019-11-05 17:14:23:749,0.789255,15.6708,2.35062,3070.58,15,0,0,0,91.6302,4,0,0,0,0,3
2019-11-05 17:14:23:765,0.779047,15.6642,2.34963,3225.1,15,0,0,0,91.4956,4,0,0,0,0,2
2019-11-05 17:14:23:767,0.757229,15.6589,2.34883,3351.17,15,0,0,0,91.3346,4,0,0,0,0,1
2019-11-05 17:14:23:782,0.691656,15.6574,2.34861,3438.23,15,0,0,0,91.1921,4,0,0,0,0,1
2019-11-05 17:14:23:783,0.624315,15.6574,2.34861,3520.84,15,0,0,0,90.9889,4,0,0,0,0,2
2019-11-05 17:14:23:799,0.571002,15.6581,2.34871,3580.68,15,0,0,0,90.9097,4,0,0,0,0,3
2019-11-05 17:14:23:800,0.515945,15.66,2.349,3623.83,15,0,0,0,90.9968,4,0,0,0,0,4
2019-11-05 17:14:23:815,0.46282,15.6633,2.34949,3651.01,15,0,0,0,90.9731,4,0,0,0,0,6
2019-11-05 17:14:23:832,0.440446,15.6653,2.34979,3683.54,15,0,0,0,90.9942,4,0,0,0,0,1
2019-11-05 17:14:23:833,0.408809,15.668,2.35021,3701.32,15,0,0,0,91.0153,4,0,0,0,0,3
2019-11-05 17:14:23:848,0.381292,15.6712,2.35068,3707.29,15,0,0,0,90.9704,4,0,0,0,0,5
2019-11-05 17:14:23:849,0.355956,15.6733,2.35099,3710.57,15,0,0,0,90.9863,4,0,0,0,0,1
2019-11-05 17:14:23:865,0.345914,15.6757,2.35135,3726.61,15,0,0,0,91.0892,4,0,0,0,0,3
2019-11-05 17:14:23:882,0.340439,15.6781,2.35172,3722.01,15,0,0,0,90.9731,4,0,0,0,0,5
2019-11-05 17:14:23:884,0.323673,15.681,2.35216,3724.48,15,0,0,0,90.6696,4,0,0,0,0,1
2019-11-05 17:14:23:899,0.286516,15.684,2.3526,3729.18,15,0,0,0,90.6142,4,0,0,0,0,3
2019-11-05 17:14:23:900,0.265988,15.6855,2.35282,3731.02,15,0,0,0,90.5931,4,0,0,0,0,5
2019-11-05 17:14:23:915,0.274282,15.6871,2.35306,3722.17,15,0,0,0,90.762,4,0,0,0,0,1
2019-11-05 17:14:23:932,0.27314,15.6879,2.35318,3729.95,15,0,0,0,90.762,4,0,0,0,0,3
2019-11-05 17:14:23:933,0.256149,15.6902,2.35353,3733.48,15,0,0,0,90.7725,4,0,0,0,0,6
2019-11-05 17:14:23:950,0.240824,15.6922,2.35384,3730.73,15,0,0,0,90.7277,4,0,0,0,0,2
2019-11-05 17:14:23:951,0.242964,15.6937,2.35405,3729.4,15,0,0,0,90.7092,4,0,0,0,0,4
2019-11-05 17:14:23:965,0.236693,15.6935,2.35402,3729.92,15,0,0,0,90.8438,4,0,0,0,0,6
2019-11-05 17:14:23:967,0.26048,15.6924,2.35386,3732.72,15,0,0,0,90.9203,4,0,0,0,0,2
2019-11-05 17:14:23:984,0.276856,15.6935,2.35403,3733.31,15,0,0,0,90.8781,4,0,0,0,0,4
2019-11-05 17:14:23:999,0.289315,15.6939,2.35409,3730.14,15,0,0,0,90.7884,4,0,0,0,0,6
2019-11-05 17:14:24:000,0.31389,15.693,2.35395,3730.15,15,0,0,0,90.9361,4,0,0,0,0,2
2019-11-05 17:14:24:015,0.314292,15.6924,2.35386,3730.39,15,0,0,0,90.9942,4,0,0,0,0,4
2019-11-05 17:14:24:032,0.316228,15.6921,2.35382,3733.99,15,0,0,0,90.952,4,0,0,0,0,6
2019-11-05 17:14:24:033,0.321093,15.6924,2.35386,3730.95,15,0,0,0,90.9757,4,0,0,0,0,2
2019-11-05 17:14:24:049,0.319869,15.6918,2.35376,3730.19,15,0,0,0,90.8807,4,0,0,0,0,4
2019-11-05 17:14:24:049,0.320151,15.6914,2.35371,3731.34,15,0,0,0,90.9915,4,0,0,0,0,1
2019-11-05 17:14:24:065,0.326111,15.6915,2.35373,3734.4,15,0,0,0,90.9388,4,0,0,0,0,3
2019-11-05 17:14:24:082,0.325488,15.6916,2.35375,3752.15,15,0,0,0,91.0127,4,0,0,0,0,5
2019-11-05 17:14:24:083,0.319687,15.6931,2.35397,3738.13,15,0,0,0,91.0153,4,0,0,0,0,1
2019-11-05 17:14:24:099,0.329873,15.6918,2.35378,3745.1,15,0,0,0,90.944,4,0,0,0,0,3
2019-11-05 17:14:24:100,0.338235,15.6903,2.35354,3749.33,15,0,0,0,91.0443,4,0,0,0,0,5
2019-11-05 17:14:24:115,0.34489,15.6898,2.35347,3726.88,15,0,0,0,90.9361,4,0,0,0,0,2
2019-11-05 17:14:24:132,0.328043,15.6902,2.35353,3768.7,15,0,0,0,90.8174,4,0,0,0,0,4
2019-11-05 17:14:24:133,0.326276,15.6906,2.35359,3746.7,15,0,0,0,90.9942,4,0,0,0,0,6
2019-11-05 17:14:24:149,0.338679,15.6911,2.35367,3758.05,15,0,0,0,90.9071,4,0,0,0,0,2
2019-11-05 17:14:24:150,0.331212,15.6916,2.35374,3758.07,15,0,0,0,91.0047,4,0,0,0,0,4
2019-11-05 17:14:24:165,0.335411,15.6913,2.35369,3738,15,0,0,0,91.0047,4,0,0,0,0,6
2019-11-05 17:14:24:182,0.350147,15.6902,2.35354,3758.76,15,0,0,0,90.9018,4,0,0,0,0,3
2019-11-05 17:14:24:183,0.339374,15.6898,2.35347,3740.96,15,0,0,0,90.9652,4,0,0,0,0,5
2019-11-05 17:14:24:198,0.32632,15.6898,2.35348,3750.97,15,0,0,0,90.857,4,0,0,0,0,1
2019-11-05 17:14:24:199,0.317028,15.6902,2.35352,3743.55,15,0,0,0,90.9968,4,0,0,0,0,3
2019-11-05 17:14:24:216,0.322766,15.6903,2.35354,3742.42,15,0,0,0,91.0417,4,0,0,0,0,6
2019-11-05 17:14:24:232,0.310396,15.6909,2.35363,3749.67,15,0,0,0,90.9836,4,0,0,0,0,2
2019-11-05 17:14:24:233,0.302982,15.6911,2.35366,3739.03,15,0,0,0,90.8833,4,0,0,0,0,4
2019-11-05 17:14:24:250,0.323966,15.6902,2.35353,3767.29,15,0,0,0,90.8728,4,0,0,0,0,6
2019-11-05 17:14:24:250,0.312293,15.6902,2.35353,3732.74,15,0,0,0,90.944,4,0,0,0,0,2
2019-11-05 17:14:24:265,0.312678,15.6901,2.35351,3750.53,15,0,0,0,91.0179,4,0,0,0,0,4
2019-11-05 17:14:24:282,0.314789,15.6903,2.35355,3766.85,15,0,0,0,90.981,4,0,0,0,0,6
2019-11-05 17:14:24:283,0.317288,15.6909,2.35363,3747.94,15,0,0,0,90.9414,4,0,0,0,0,3
2019-11-05 17:14:24:299,0.324295,15.6908,2.35362,3751.95,15,0,0,0,90.9229,4,0,0,0,0,5
2019-11-05 17:14:24:299,0.314366,15.6903,2.35355,3738.24,15,0,0,0,90.8833,4,0,0,0,0,1
2019-11-05 17:14:24:315,0.317702,15.6889,2.35333,3751.62,15,0,0,0,91.0021,4,0,0,0,0,3
2019-11-05 17:14:24:332,0.31049,15.689,2.35335,3741.48,15,0,0,0,90.9652,4,0,0,0,0,6
2019-11-05 17:14:24:333,0.280422,15.6896,2.35344,3752.36,15,0,0,0,90.9783,4,0,0,0,0,2
2019-11-05 17:14:24:349,0.285627,15.6889,2.35334,3767.77,15,0,0,0,90.9308,4,0,0,0,0,4
2019-11-05 17:14:24:350,0.274521,15.6889,2.35333,3731.49,15,0,0,0,90.9836,4,0,0,0,0,6
2019-11-05 17:14:24:365,0.289945,15.6886,2.35329,3754.29,15,0,0,0,91.0338,4,0,0,0,0,2
2019-11-05 17:14:24:382,0.273425,15.6883,2.35324,3752.09,15,0,0,0,90.9757,4,0,0,0,0,4
2019-11-05 17:14:24:383,0.258434,15.6885,2.35327,3747.37,15,0,0,0,90.915,4,0,0,0,0,1
2019-11-05 17:14:24:399,0.265043,15.6883,2.35324,3747.07,15,0,0,0,90.9308,4,0,0,0,0,3
2019-11-05 17:14:24:399,0.251441,15.6888,2.35332,3741.31,15,0,0,0,90.8754,4,0,0,0,0,5
2019-11-05 17:14:24:415,0.242621,15.6902,2.35353,3735.13,15,0,0,0,90.9915,4,0,0,0,0,1
2019-11-05 17:14:24:432,0.266989,15.6903,2.35354,3740.59,15,0,0,0,91.0206,4,0,0,0,0,3
2019-11-05 17:14:24:433,0.301596,15.6895,2.35343,3752.87,15,0,0,0,90.9863,4,0,0,0,0,6
2019-11-05 17:14:24:449,0.314902,15.691,2.35365,3759.45,15,0,0,0,90.8913,4,0,0,0,0,2
2019-11-05 17:14:24:449,0.320728,15.6904,2.35357,3754.13,15,0,0,0,91.01,4,0,0,0,0,4
2019-11-05 17:14:24:465,0.311625,15.6907,2.35361,3739.11,15,0,0,0,90.9652,4,0,0,0,0,6
2019-11-05 17:14:24:482,0.327289,15.691,2.35365,3755.07,15,0,0,0,91.0443,4,0,0,0,0,2
2019-11-05 17:14:24:483,0.3142,15.6921,2.35381,3750.67,15,0,0,0,90.9863,4,0,0,0,0,4
2019-11-05 17:14:24:499,0.312234,15.692,2.3538,3744.93,15,0,0,0,90.9599,4,0,0,0,0,1
2019-11-05 17:14:24:499,0.317616,15.6916,2.35374,3740.4,15,0,0,0,91.0206,4,0,0,0,0,3
2019-11-05 17:14:24:515,0.315613,15.6909,2.35363,3757.72,15,0,0,0,90.9018,4,0,0,0,0,5
2019-11-05 17:14:24:532,0.29785,15.6924,2.35386,3750.64,15,0,0,0,90.9652,4,0,0,0,0,1
2019-11-05 17:14:24:533,0.309775,15.6941,2.35411,3754.4,15,0,0,0,90.9467,4,0,0,0,0,4
2019-11-05 17:14:24:549,0.316704,15.694,2.3541,3731.17,15,0,0,0,90.9757,4,0,0,0,0,6
2019-11-05 17:14:24:550,0.321603,15.6936,2.35403,3751.78,15,0,0,0,91.047,4,0,0,0,0,2
2019-11-05 17:14:24:566,0.331329,15.694,2.35411,3744.09,15,0,0,0,90.8675,4,0,0,0,0,4
2019-11-05 17:14:24:582,0.321532,15.6949,2.35423,3725.26,15,0,0,0,91.0179,4,0,0,0,0,6
2019-11-05 17:14:24:583,0.341654,15.694,2.3541,3760.29,15,0,0,0,90.9572,4,0,0,0,0,2
2019-11-05 17:14:24:598,0.321991,15.6953,2.3543,3756.15,15,0,0,0,90.9467,4,0,0,0,0,5
2019-11-05 17:14:24:599,0.307689,15.6958,2.35437,3737.2,15,0,0,0,90.9783,4,0,0,0,0,1
2019-11-05 17:14:24:615,0.314358,15.6961,2.35442,3751.66,15,0,0,0,91.0153,4,0,0,0,0,3
2019-11-05 17:14:24:633,0.317209,15.6971,2.35456,3757.89,15,0,0,0,91.0179,4,0,0,0,0,5
2019-11-05 17:14:24:634,0.329428,15.6962,2.35443,3748.92,15,0,0,0,91.01,4,0,0,0,0,2
2019-11-05 17:14:24:649,0.311453,15.697,2.35456,3749.82,15,0,0,0,90.9731,4,0,0,0,0,4
2019-11-05 17:14:24:649,0.320835,15.698,2.3547,3740.3,15,0,0,0,90.8517,4,0,0,0,0,6
2019-11-05 17:14:24:666,0.309745,15.6994,2.35491,3736.09,15,0,0,0,90.9414,4,0,0,0,0,2
2019-11-05 17:14:24:682,0.30747,15.6987,2.3548,3739.53,15,0,0,0,90.8754,4,0,0,0,0,4
2019-11-05 17:14:24:683,0.319766,15.6976,2.35464,3743.77,15,0,0,0,90.981,4,0,0,0,0,6
2019-11-05 17:14:24:699,0.312665,15.6985,2.35477,3728.39,15,0,0,0,90.9335,4,0,0,0,0,3
2019-11-05 17:14:24:699,0.31654,15.6978,2.35467,3748.93,15,0,0,0,90.9652,4,0,0,0,0,5
2019-11-05 17:14:24:715,0.32224,15.6981,2.35472,3749.18,15,0,0,0,91.0285,4,0,0,0,0,1
2019-11-05 17:14:24:732,0.319102,15.6977,2.35465,3765.37,15,0,0,0,90.9388,4,0,0,0,0,3
2019-11-05 17:14:24:733,0.3328,15.6977,2.35466,3735.59,15,0,0,0,91.0258,4,0,0,0,0,5
2019-11-05 17:14:24:744,0.319643,15.699,2.35485,3735.27,15,0,0,0,90.9282,4,0,0,0,0,2
2019-11-05 17:14:24:765,0.295815,15.7,2.355,3748.42,15,0,0,0,90.9282,4,0,0,0,0,4
2019-11-05 17:14:24:766,0.297689,15.6996,2.35494,3727.72,15,0,0,0,90.9229,4,0,0,0,0,6
2019-11-05 17:14:24:782,0.29126,15.699,2.35485,3753.28,15,0,0,0,90.9757,4,0,0,0,0,2
2019-11-05 17:14:24:783,0.27747,15.6994,2.3549,3729.67,15,0,0,0,91.0522,4,0,0,0,0,4
2019-11-05 17:14:24:799,0.27075,15.6997,2.35495,3762.17,15,0,0,0,90.6986,4,0,0,0,0,6
2019-11-05 17:14:24:799,0.272993,15.7003,2.35504,3722.98,15,0,0,0,90.6696,4,0,0,0,0,3
2019-11-05 17:14:24:815,0.250618,15.7008,2.35512,3734.88,15,0,0,0,90.6168,4,0,0,0,0,5
2019-11-05 17:14:24:832,0.239346,15.7014,2.35522,3730.7,15,0,0,0,90.7118,4,0,0,0,0,1
2019-11-05 17:14:24:833,0.257294,15.7012,2.35517,3750.5,15,0,0,0,90.7092,4,0,0,0,0,3
2019-11-05 17:14:24:849,0.244187,15.7018,2.35526,3744.64,15,0,0,0,90.8913,4,0,0,0,0,5
2019-11-05 17:14:24:849,0.243704,15.701,2.35515,3749.3,15,0,0,0,90.7514,4,0,0,0,0,2
2019-11-05 17:14:24:866,0.251243,15.7007,2.3551,3730.63,15,0,0,0,90.8965,4,0,0,0,0,4
2019-11-05 17:14:24:882,0.256247,15.7005,2.35508,3733.99,15,0,0,0,90.8015,4,0,0,0,0,6
2019-11-05 17:14:24:882,0.293587,15.6988,2.35482,3745.76,15,0,0,0,90.886,4,0,0,0,0,2
2019-11-05 17:14:24:899,0.303316,15.6985,2.35478,3750.66,15,0,0,0,90.9071,4,0,0,0,0,4
2019-11-05 17:14:24:900,0.303279,15.6977,2.35465,3751.25,15,0,0,0,90.9493,4,0,0,0,0,6
2019-11-05 17:14:24:915,0.321032,15.696,2.3544,3735.42,15,0,0,0,90.8886,4,0,0,0,0,2
2019-11-05 17:14:24:933,0.329095,15.6954,2.35431,3728.6,15,0,0,0,91.0522,4,0,0,0,0,5
2019-11-05 17:14:24:934,0.32957,15.6955,2.35432,3757.87,15,0,0,0,90.9757,4,0,0,0,0,1
2019-11-05 17:14:24:949,0.332989,15.6951,2.35427,3739.29,15,0,0,0,90.9731,4,0,0,0,0,3
2019-11-05 17:14:24:949,0.344755,15.6932,2.35398,3755.2,15,0,0,0,91.0232,4,0,0,0,0,5
2019-11-05 17:14:24:966,0.325694,15.6938,2.35407,3739.11,15,0,0,0,91.0074,4,0,0,0,0,2
2019-11-05 17:14:24:982,0.326171,15.6939,2.35409,3752.04,15,0,0,0,90.944,4,0,0,0,0,4
2019-11-05 17:14:24:983,0.323892,15.6941,2.35412,3735.69,15,0,0,0,90.9388,4,0,0,0,0,6
2019-11-05 17:14:24:999,0.333177,15.6929,2.35394,3738.55,15,0,0,0,90.9177,4,0,0,0,0,2
2019-11-05 17:14:24:999,0.338302,15.693,2.35394,3760.3,15,0,0,0,91.0127,4,0,0,0,0,4
2019-11-05 17:14:25:015,0.331836,15.6919,2.35379,3736.26,15,0,0,0,90.9361,4,0,0,0,0,6
2019-11-05 17:14:25:032,0.346523,15.6904,2.35355,3747.48,15,0,0,0,90.9836,4,0,0,0,0,3
2019-11-05 17:14:25:034,0.346677,15.6905,2.35357,3755.59,15,0,0,0,90.9731,4,0,0,0,0,5
2019-11-05 17:14:25:088,0.341495,15.696,2.3544,3743.52,15,0,0,0,91.01,4,0,0,0,0,1
2019-11-05 17:14:25:089,0.351682,15.6946,2.35418,3762.48,15,0,0,0,91.0206,4,0,0,0,0,3
2019-11-05 17:14:25:089,0.351276,15.6941,2.35412,3752.03,15,0,0,0,90.9493,4,0,0,0,0,5
2019-11-05 17:14:25:090,0.343927,15.6929,2.35393,3737.2,15,0,0,0,90.9968,4,0,0,0,0,2
2019-11-05 17:14:25:090,0.329715,15.6923,2.35385,3748.72,15,0,0,0,90.944,4,0,0,0,0,4
2019-11-05 17:14:25:091,0.323559,15.6916,2.35374,3733.56,15,0,0,0,91.0179,4,0,0,0,0,6
2019-11-05 17:14:25:116,0.34328,15.6903,2.35354,3747.05,15,0,0,0,90.9678,4,0,0,0,0,2
2019-11-05 17:14:25:117,0.331091,15.6913,2.3537,3756.76,15,0,0,0,90.981,4,0,0,0,0,4
2019-11-05 17:14:25:118,0.31768,15.692,2.35381,3723.66,15,0,0,0,90.9652,4,0,0,0,0,6
2019-11-05 17:14:25:133,0.3379,15.6917,2.35375,3745.69,15,0,0,0,90.9942,4,0,0,0,0,3
2019-11-05 17:14:25:149,0.326884,15.6907,2.3536,3757.85,15,0,0,0,90.9361,4,0,0,0,0,5
2019-11-05 17:14:25:149,0.330569,15.6905,2.35357,3735.37,15,0,0,0,91.0786,4,0,0,0,0,1
2019-11-05 17:14:25:165,0.344595,15.6893,2.3534,3758.9,15,0,0,0,91.0153,4,0,0,0,0,3
2019-11-05 17:14:25:182,0.329968,15.6887,2.35331,3756.1,15,0,0,0,91.047,4,0,0,0,0,5
2019-11-05 17:14:25:183,0.330061,15.6896,2.35343,3755.92,15,0,0,0,91.0021,4,0,0,0,0,2
2019-11-05 17:14:25:199,0.317746,15.6897,2.35345,3771.63,15,0,0,0,90.952,4,0,0,0,0,4
2019-11-05 17:14:25:199,0.315206,15.6892,2.35338,3741.2,15,0,0,0,91.0153,4,0,0,0,0,6
2019-11-05 17:14:25:215,0.320389,15.6894,2.35341,3747.3,15,0,0,0,90.9995,4,0,0,0,0,2
2019-11-05 17:14:25:229,0.32133,15.6895,2.35343,3760.61,15,0,0,0,90.9783,4,0,0,0,0,4
2019-11-05 17:14:25:230,0.298301,15.6901,2.35352,3761.35,15,0,0,0,91.0074,4,0,0,0,0,6
2019-11-05 17:14:25:249,0.309791,15.6899,2.35349,3754.31,15,0,0,0,91.0232,4,0,0,0,0,3
2019-11-05 17:14:25:250,0.303459,15.6905,2.35358,3752.55,15,0,0,0,90.9731,4,0,0,0,0,5
2019-11-05 17:14:25:265,0.264229,15.6904,2.35356,3741.35,15,0,0,0,91.0285,4,0,0,0,0,1
2019-11-05 17:14:25:266,0.300692,15.6897,2.35345,3752.97,15,0,0,0,91.0522,4,0,0,0,0,3
2019-11-05 17:14:25:282,0.253803,15.6907,2.3536,3736.14,15,0,0,0,90.9968,4,0,0,0,0,6
2019-11-05 17:14:25:299,0.255358,15.6907,2.3536,3745.16,15,0,0,0,90.8913,4,0,0,0,0,2
2019-11-05 17:14:25:300,0.263705,15.6913,2.35369,3731.93,15,0,0,0,91.0733,4,0,0,0,0,4
2019-11-05 17:14:25:315,0.28561,15.6901,2.35351,3774.3,15,0,0,0,90.944,4,0,0,0,0,6
2019-11-05 17:14:25:333,0.282921,15.6912,2.35369,3755.82,15,0,0,0,91.0179,4,0,0,0,0,2
2019-11-05 17:14:25:335,0.288307,15.692,2.35381,3750.1,15,0,0,0,90.9203,4,0,0,0,0,4
2019-11-05 17:14:25:345,0.283727,15.692,2.3538,3732.28,15,0,0,0,90.8385,4,0,0,0,0,1
2019-11-05 17:14:25:365,0.290737,15.6923,2.35384,3737.52,15,0,0,0,91.0127,4,0,0,0,0,3
2019-11-05 17:14:25:366,0.299693,15.6928,2.35392,3733.59,15,0,0,0,90.8781,4,0,0,0,0,5
2019-11-05 17:14:25:382,0.311354,15.6915,2.35373,3748.43,15,0,0,0,90.9757,4,0,0,0,0,1
2019-11-05 17:14:25:383,0.308454,15.6913,2.35369,3733.7,15,0,0,0,91.0522,4,0,0,0,0,3
2019-11-05 17:14:25:398,0.299954,15.6921,2.35382,3759.75,15,0,0,0,91.0258,4,0,0,0,0,6
2019-11-05 17:14:25:399,0.309009,15.6922,2.35383,3756.33,15,0,0,0,90.9018,4,0,0,0,0,2
2019-11-05 17:14:25:415,0.297102,15.6927,2.3539,3714,15,0,0,0,90.9889,4,0,0,0,0,4
2019-11-05 17:14:25:432,0.306121,15.6929,2.35394,3740.38,15,0,0,0,90.9229,4,0,0,0,0,6
2019-11-05 17:14:25:433,0.324787,15.6935,2.35402,3739.52,15,0,0,0,90.9678,4,0,0,0,0,2
2019-11-05 17:14:25:449,0.318554,15.6936,2.35404,3729.82,15,0,0,0,90.9124,4,0,0,0,0,5
2019-11-05 17:14:25:450,0.334189,15.6941,2.35411,3752.95,15,0,0,0,90.9704,4,0,0,0,0,1
2019-11-05 17:14:25:465,0.334147,15.6946,2.3542,3755.83,15,0,0,0,90.9045,4,0,0,0,0,3
2019-11-05 17:14:25:466,0.338785,15.6941,2.35411,3755.48,15,0,0,0,91.0232,4,0,0,0,0,5
2019-11-05 17:14:25:482,0.327872,15.6954,2.35432,3752.58,15,0,0,0,91.0074,4,0,0,0,0,1
2019-11-05 17:14:25:499,0.326967,15.6961,2.35442,3768.47,15,0,0,0,90.9678,4,0,0,0,0,4
2019-11-05 17:14:25:500,0.314341,15.6958,2.35437,3733.98,15,0,0,0,90.9414,4,0,0,0,0,6
2019-11-05 17:14:25:515,0.323554,15.6959,2.35438,3740.2,15,0,0,0,91.0311,4,0,0,0,0,2
2019-11-05 17:14:25:532,0.33426,15.695,2.35425,3758.34,15,0,0,0,90.9625,4,0,0,0,0,4
2019-11-05 17:14:25:533,0.328459,15.6946,2.35419,3738.46,15,0,0,0,91.0232,4,0,0,0,0,6
2019-11-05 17:14:25:549,0.352283,15.6945,2.35418,3760.3,15,0,0,0,91.0496,4,0,0,0,0,2
2019-11-05 17:14:25:550,0.346418,15.6948,2.35422,3761.82,15,0,0,0,90.9361,4,0,0,0,0,5
2019-11-05 17:14:25:565,0.336458,15.6947,2.35421,3754.07,15,0,0,0,90.952,4,0,0,0,0,1
2019-11-05 17:14:25:566,0.317739,15.6964,2.35446,3766.01,15,0,0,0,91.0549,4,0,0,0,0,3
2019-11-05 17:14:25:582,0.325346,15.6968,2.35452,3737.68,15,0,0,0,91.0179,4,0,0,0,0,5
2019-11-05 17:14:25:599,0.311876,15.6974,2.35462,3735.56,15,0,0,0,90.9942,4,0,0,0,0,2
2019-11-05 17:14:25:599,0.297013,15.6983,2.35474,3732.18,15,0,0,0,90.9625,4,0,0,0,0,4
2019-11-05 17:14:25:615,0.301865,15.6981,2.35472,3745.17,15,0,0,0,90.9783,4,0,0,0,0,6
2019-11-05 17:14:25:633,0.300343,15.6986,2.3548,3739.34,15,0,0,0,90.9863,4,0,0,0,0,2
2019-11-05 17:14:25:634,0.303362,15.6998,2.35497,3754.8,15,0,0,0,90.9282,4,0,0,0,0,4
2019-11-05 17:14:25:648,0.311788,15.6989,2.35484,3732.37,15,0,0,0,90.9836,4,0,0,0,0,6
2019-11-05 17:14:25:649,0.309778,15.6995,2.35492,3749.02,15,0,0,0,90.9414,4,0,0,0,0,2
2019-11-05 17:14:25:667,0.323176,15.6985,2.35477,3755.89,15,0,0,0,90.9572,4,0,0,0,0,5
2019-11-05 17:14:25:682,0.298825,15.6985,2.35477,3751.04,15,0,0,0,90.9836,4,0,0,0,0,1
2019-11-05 17:14:25:683,0.278072,15.6986,2.35478,3754.5,15,0,0,0,91.1129,4,0,0,0,0,3
2019-11-05 17:14:25:699,0.264878,15.6988,2.35482,3734.97,15,0,0,0,91.0681,4,0,0,0,0,5
2019-11-05 17:14:25:700,0.243885,15.6998,2.35498,3736.05,15,0,0,0,90.6934,4,0,0,0,0,2
2019-11-05 17:14:25:715,0.229319,15.7009,2.35513,3728.4,15,0,0,0,90.6775,4,0,0,0,0,4
2019-11-05 17:14:25:733,0.223661,15.7019,2.35529,3740.1,15,0,0,0,90.6327,4,0,0,0,0,6
2019-11-05 17:14:25:735,0.2108,15.7031,2.35547,3731.86,15,0,0,0,90.7646,4,0,0,0,0,2
2019-11-05 17:14:25:736,0.213915,15.7022,2.35534,3751.42,15,0,0,0,90.7778,4,0,0,0,0,4
2019-11-05 17:14:25:750,0.244556,15.7015,2.35523,3738.29,15,0,0,0,90.7725,4,0,0,0,0,6
2019-11-05 17:14:25:766,0.259705,15.7015,2.35522,3746.92,15,0,0,0,90.7989,4,0,0,0,0,2
2019-11-05 17:14:25:767,0.288597,15.6999,2.35499,3742.53,15,0,0,0,90.7804,4,0,0,0,0,5
2019-11-05 17:14:25:782,0.314927,15.6985,2.35478,3767.36,15,0,0,0,90.9282,4,0,0,0,0,1
2019-11-05 17:14:25:799,0.312221,15.6972,2.35458,3731.51,15,0,0,0,90.8227,4,0,0,0,0,3
2019-11-05 17:14:25:800,0.306086,15.6975,2.35462,3735.04,15,0,0,0,90.8306,4,0,0,0,0,5
2019-11-05 17:14:25:815,0.298403,15.6969,2.35454,3723.67,15,0,0,0,90.7488,4,0,0,0,0,1
2019-11-05 17:14:25:817,0.290347,15.6962,2.35442,3724.52,15,0,0,0,90.9942,4,0,0,0,0,3
2019-11-05 17:14:25:834,0.304543,15.6956,2.35434,3728.74,15,0,0,0,90.9203,4,0,0,0,0,5
2019-11-05 17:14:25:849,0.316437,15.695,2.35424,3748.31,15,0,0,0,90.9889,4,0,0,0,0,1
2019-11-05 17:14:25:850,0.322238,15.6943,2.35414,3728.05,15,0,0,0,90.9282,4,0,0,0,0,3
2019-11-05 17:14:25:865,0.319747,15.6949,2.35424,3733.15,15,0,0,0,90.9678,4,0,0,0,0,6
2019-11-05 17:14:25:866,0.323452,15.6946,2.3542,3730.94,15,0,0,0,90.944,4,0,0,0,0,2
2019-11-05 17:14:25:882,0.315179,15.6949,2.35424,3727.23,15,0,0,0,91.0258,4,0,0,0,0,4
2019-11-05 17:14:25:899,0.325875,15.6944,2.35416,3723.12,15,0,0,0,90.9203,4,0,0,0,0,6
2019-11-05 17:14:25:900,0.315804,15.6951,2.35426,3732.18,15,0,0,0,91.0364,4,0,0,0,0,2
2019-11-05 17:14:25:915,0.317155,15.6943,2.35415,3732.24,15,0,0,0,90.849,4,0,0,0,0,4
2019-11-05 17:14:25:933,0.312775,15.6944,2.35416,3725.67,15,0,0,0,90.8754,4,0,0,0,0,6
2019-11-05 17:14:25:934,0.326564,15.6933,2.35399,3728.85,15,0,0,0,90.9124,4,0,0,0,0,2
2019-11-05 17:14:25:949,0.322119,15.6913,2.3537,3756.72,15,0,0,0,90.8438,4,0,0,0,0,5
2019-11-05 17:14:25:949,0.326473,15.6906,2.35358,3727.67,15,0,0,0,90.9572,4,0,0,0,0,1
2019-11-05 17:14:25:965,0.317167,15.6907,2.3536,3731.95,15,0,0,0,90.9256,4,0,0,0,0,3
2019-11-05 17:14:25:966,0.312549,15.691,2.35364,3729.73,15,0,0,0,90.8517,4,0,0,0,0,5
2019-11-05 17:14:25:982,0.314191,15.6915,2.35372,3729.7,15,0,0,0,90.9783,4,0,0,0,0,1
2019-11-05 17:14:25:999,0.327738,15.6907,2.3536,3728.88,15,0,0,0,90.9836,4,0,0,0,0,3
2019-11-05 17:14:26:000,0.322029,15.6909,2.35363,3731.51,15,0,0,0,90.9599,4,0,0,0,0,5
2019-11-05 17:14:26:015,0.318158,15.6918,2.35376,3730.22,15,0,0,0,90.9493,4,0,0,0,0,1
